DATA_YM,AREA_ID,DIST_CD,TOTAL_BIDG,FAC_NEIGH_1,FAC_NEIGH_2,FAC_CULT_MTG,FAC_RELG,FAC_RETAIL,FAC_MEDI,FAC_YOSE,FAC_TRAIN,FAC_SPORT,FAC_STAY,FAC_LEISURE,TOTAL_GAS,CMRC_GAS,TOTAL_ELEC
202210,9774,46130,0.09174311926605505,0.1410488245931284,0.09174311926605505,0,0,1,0,0,0,0,1,1,-0.5419542255058669,-0.4964229541393105,369.134
202409,10240,43750,0.0860091743119266,0.15913200723327306,0.0860091743119266,1,1,0,0,0,0,0,1,1,-0.37017986064680924,-0.5063639446180601,1594.468
202307,9175,11110,0.0011467889908256881,0.003616636528028933,0.0011467889908256881,0,0,0,0,0,0,0,0,0,-0.20824436046493727,-0.5398784579036042,2814.973
202307,9289,11680,0.016055045871559634,0.009041591320072333,0.016055045871559634,0,0,0,1,0,0,0,1,0,0.5880851791861745,0.5260884883811737,2474.678
202403,10203,44810,0.047018348623853214,0.014466546112115732,0.047018348623853214,0,0,1,0,1,0,0,0,0,-0.43480613304443155,-0.32615553172844797,259.392
202311,9566,48121,0.07339449541284404,0.1717902350813743,0.07339449541284404,0,0,1,0,1,0,0,0,0,-0.36641174290357476,-0.23867542417857587,569.651
202409,9351,11650,0.09059633027522936,0.028933092224231464,0.09059633027522936,0,1,0,1,0,0,0,1,0,0.35784688189797814,-0.03360312265850788,4205.147
202401,9198,11140,0.02981651376146789,0.03074141048824593,0.02981651376146789,0,0,1,0,0,0,0,1,0,2.0804951897570616,0.18294552207152942,4278.863
202303,9667,47190,0.04128440366972477,0.012658227848101266,0.04128440366972477,0,0,0,0,0,0,0,0,0,-0.515141103300023,-0.45027563770749673,214.399
202409,10047,41285,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,-0.5290809722330446,-0.4985502317589786,500.1
202309,10209,44131,0.0011467889908256881,0.0,0.0011467889908256881,0,0,0,0,0,0,0,0,0,-0.5731352521004313,-0.5398784579036042,13.549
202404,10242,43113,0.02408256880733945,0.027124773960216998,0.02408256880733945,0,0,1,1,0,0,1,1,0,0.9629252410888287,0.009170678406493063,2083.34
202303,9770,46130,0.10321100917431193,0.11573236889692586,0.10321100917431193,0,0,1,1,1,0,0,1,1,-0.44916063281119645,-0.3488693178720719,882.801
202207,10177,30200,0.017201834862385322,0.03074141048824593,0.017201834862385322,0,0,0,0,1,0,0,0,0,-0.25810839636142485,-0.20269734689714997,1604.516
202310,9808,52710,0.005733944954128441,0.059674502712477394,0.005733944954128441,0,0,1,1,1,0,0,0,0,-0.5165218929173818,-0.4525870359222864,191.776
202309,9387,11230,0.014908256880733946,0.03074141048824593,0.014908256880733946,0,0,0,0,0,0,0,0,0,-0.009475657073649182,-0.4422914991735921,2068.804
202308,10309,26440,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.29098832601586366,-0.5398784579036042,295.366
202408,9966,41135,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.48365139213518205,-0.5398784579036042,15722.632
202401,10117,28200,0.01261467889908257,0.003616636528028933,0.01261467889908257,0,0,0,0,1,0,0,0,0,-0.45697263227260154,-0.41998247400767325,182.778
202207,9684,47930,0.011467889908256881,0.027124773960216998,0.011467889908256881,0,0,0,0,0,0,0,0,1,-0.5731352521004313,-0.5398784579036042,60.213
202307,10288,29155,0.011467889908256881,0.03616636528028933,0.011467889908256881,0,0,0,0,1,0,0,0,0,-0.55393813995952,-0.5109182664461479,72.293
202407,9180,11110,0.12385321100917432,0.14828209764918626,0.12385321100917432,0,0,0,0,0,0,0,0,0,-0.4193544866059565,-0.33407119566086113,991.669
202408,10031,41192,0.017201834862385322,0.0162748643761302,0.017201834862385322,0,0,0,0,1,0,0,1,1,0.02030783709079247,-0.2688833750409878,3516.084
202303,9559,48125,0.1938073394495413,0.9547920433996383,0.1938073394495413,1,1,1,1,1,0,0,1,1,0.7433402970752186,0.9694463164602914,2302.819
202210,10099,41271,0.021788990825688075,0.0018083182640144665,0.021788990825688075,0,0,0,0,0,0,0,1,0,-0.2464445650929654,-0.03513086710067297,1187.979
202409,10105,28177,0.008027522935779817,0.014466546112115732,0.008027522935779817,0,0,0,0,0,0,0,0,0,-0.5580263408879482,-0.5165347054262588,58.682
202405,9619,27230,0.03669724770642202,0.2549728752260398,0.03669724770642202,0,0,0,0,1,0,0,1,1,-0.5731352521004313,-0.5398784579036042,275.586
202303,9790,46150,0.020642201834862386,0.11211573236889692,0.020642201834862386,1,0,1,0,0,0,0,1,0,-0.4567431572506011,-0.3600489378089115,370.06
202407,9952,41610,0.03784403669724771,0.059674502712477394,0.03784403669724771,0,0,0,1,1,0,0,1,0,-0.42681390212797893,-0.32170011765807005,670.202
202303,9413,51210,0.0194954128440367,0.06690777576853527,0.0194954128440367,0,1,0,1,0,0,0,0,1,-0.5731352521004313,-0.5398784579036042,0.0
202303,9200,11140,0.009174311926605505,0.018083182640144666,0.009174311926605505,0,1,0,0,0,0,0,1,0,0.2764600690522731,-0.3493745082652978,1506.742
202307,9362,11650,0.06651376146788991,0.05063291139240506,0.06651376146788991,0,0,0,0,0,0,1,0,0,-0.11858659811382634,0.052343153817955415,1331.951
202303,10083,41171,0.10435779816513761,0.11934900542495479,0.10435779816513761,0,0,1,1,0,0,0,1,0,0.11287392450614057,0.49550620969727516,1929.19
202208,10129,28110,0.0194954128440367,0.04159132007233273,0.0194954128440367,0,1,1,1,0,0,0,1,1,-0.475575866996061,-0.40049003744976996,903.445
202212,9290,11680,0.021788990825688075,0.0108499095840868,0.021788990825688075,0,0,0,0,0,0,0,1,0,0.20782143081933002,0.0359488125630881,2336.287
202208,10202,44810,0.10321100917431193,0.29475587703435807,0.10321100917431193,1,1,1,1,1,0,0,1,0,-0.5502517665374274,-0.5063152515681106,602.45
202308,9247,11560,0.0,0.007233273056057866,0.0,0,0,0,0,0,0,0,0,0,-0.47828524804980854,-0.5398784579036042,95.095
202210,9522,26110,0.23279816513761467,0.8209764918625678,0.23279816513761467,1,1,1,1,0,0,0,1,1,-0.16520449807677998,-0.055000674795684795,2764.355
202208,9575,48240,0.02408256880733945,0.0759493670886076,0.02408256880733945,0,1,1,0,1,0,0,1,0,-0.36604044640875005,-0.219910340054293,616.337
202307,9627,27140,0.034403669724770644,0.018083182640144666,0.034403669724770644,0,0,0,0,1,0,0,0,0,-0.49971703325904154,-0.426551470777421,687.991
202306,10034,41190,0.01834862385321101,0.0325497287522604,0.01834862385321101,0,0,0,0,1,0,0,1,0,-0.3281938105914436,-0.2715934476022388,1481.372
202407,10157,28260,0.021788990825688075,0.027124773960216998,0.021788990825688075,0,0,1,0,1,0,1,0,0,-0.4401303475033771,-0.3358302320902863,726.478
202409,9736,29170,0.02408256880733945,0.0705244122965642,0.02408256880733945,0,0,1,1,0,0,0,1,0,-0.448690849182466,-0.5342909304219008,350.938
202211,9648,27140,0.010321100917431193,0.05605786618444846,0.010321100917431193,1,0,1,1,0,0,0,1,0,0.1960147932067072,0.032064020171805735,3362.386
202402,10265,43150,0.10091743119266056,0.3508137432188065,0.10091743119266056,0,0,1,0,0,0,0,1,1,-0.5731352521004313,-0.5398784579036042,1869.026
202311,9536,31140,0.08371559633027523,0.1301989150090416,0.08371559633027523,0,0,0,1,1,0,0,1,1,-0.2708624802022211,-0.20018508985131872,579.061
202312,9989,41310,0.017201834862385322,0.0325497287522604,0.017201834862385322,0,1,0,1,0,0,1,1,0,-0.35717758922857046,-0.2062169414138112,403.108
202306,9454,26260,0.026376146788990827,0.019891500904159132,0.026376146788990827,0,0,1,1,0,0,0,1,1,-0.4192934245829349,-0.3484006472663081,352.433
202208,9751,46110,0.06880733944954129,0.06871609403254973,0.06880733944954129,1,0,1,0,0,0,0,1,1,0.10875519256620159,-0.34687442448195394,2591.257
202309,10079,41171,0.005733944954128441,0.012658227848101266,0.005733944954128441,0,0,0,0,0,0,0,0,0,-0.5684275670997359,-0.5355539064049656,31.073
202308,9575,48240,0.022935779816513763,0.045207956600361664,0.022935779816513763,0,0,0,0,0,0,1,0,0,-0.5712699057842562,-0.5369964380097191,177.573
202303,9639,27230,0.01261467889908257,0.018083182640144666,0.01261467889908257,0,1,0,0,1,0,0,1,1,-0.4500194406188547,-0.35191415515172564,511.396
202407,9609,27290,0.047018348623853214,0.07414104882459313,0.047018348623853214,0,1,0,0,0,0,0,0,0,-0.4445455257163724,-0.3649821524319187,1237.759
202402,10078,41173,0.05733944954128441,0.06871609403254973,0.05733944954128441,0,1,0,1,0,0,0,1,0,0.1103398505507453,0.30103377648808577,1374.973
202407,9801,50130,0.2213302752293578,0.6491862567811935,0.2213302752293578,0,1,1,1,1,0,0,1,1,-0.5731352521004313,-0.5398784579036042,4071.341
202311,9764,46800,0.06192660550458716,0.16998191681735986,0.06192660550458716,0,1,0,0,0,0,0,1,1,-0.4461085165314569,-0.35055227141095097,450.555
202207,9276,11680,0.05045871559633028,0.039783001808318265,0.05045871559633028,0,0,0,0,0,0,1,1,0,0.09502214661438206,-0.18071699981839015,1900.754
202409,10188,30110,0.0860091743119266,0.32368896925858953,0.0860091743119266,1,0,1,1,0,0,0,1,1,-0.5385475555440665,-0.48982048089772245,858.747
202403,9540,31140,0.07912844036697247,0.23688969258589512,0.07912844036697247,0,0,1,0,0,0,0,1,0,0.03695807194890069,-0.009900258937785015,1645.235
202208,9491,26500,0.05045871559633028,0.06690777576853527,0.05045871559633028,0,0,0,1,0,0,0,1,1,-0.4157449331483103,-0.3505264032281653,1055.756
202210,9785,46710,0.0481651376146789,0.14466546112115733,0.0481651376146789,1,1,0,1,0,0,0,1,0,-0.5027346790419142,-0.4366628869309938,537.55
202409,9782,46230,0.04472477064220184,0.07233273056057866,0.04472477064220184,1,1,0,1,1,1,0,1,1,-0.535477711580224,-0.5024304591768282,270.958
202303,9356,11650,0.013761467889908258,0.003616636528028933,0.013761467889908258,0,0,0,1,0,0,0,1,0,1.541408134639767,0.38020106741689413,2460.184
202309,10031,41190,0.026376146788990827,0.02531645569620253,0.026376146788990827,0,1,0,0,1,0,0,0,0,-0.5406473012389374,-0.4907669520561156,167.277
202402,10101,41271,0.03669724770642202,0.012658227848101266,0.03669724770642202,0,0,1,1,0,0,0,1,0,0.12638241979265497,0.4669188244034946,3150.497
202301,10130,28110,0.0194954128440367,0.009041591320072333,0.0194954128440367,0,0,0,1,0,0,0,1,0,0.6872784658420413,1.045396822776812,2049.788
202312,10218,44230,0.040137614678899085,0.12115732368896925,0.040137614678899085,0,1,0,1,1,0,0,1,0,-0.5731352521004313,-0.5398784579036042,227.598
202311,10219,44230,0.06192660550458716,0.45027124773960214,0.06192660550458716,1,0,0,1,0,0,0,1,0,-0.5149648113303317,-0.4723366326502354,289.092
202310,10171,30170,0.05045871559633028,0.03616636528028933,0.05045871559633028,0,0,1,1,0,0,0,1,0,2.475989973382432,2.7088548817823703,5078.115
202309,9574,48840,0.03211009174311927,0.06148282097649186,0.03211009174311927,1,1,0,0,1,0,1,1,1,-0.5731352521004313,-0.5398784579036042,384.81
202303,10148,28237,0.08371559633027523,0.05063291139240506,0.08371559633027523,0,0,0,0,1,0,0,1,1,0.5234313303910586,1.0190310578869766,1968.975
202211,9615,27290,0.011467889908256881,0.0162748643761302,0.011467889908256881,1,0,0,1,0,0,1,1,0,-0.16339922891228736,-0.002788030329538327,1126.068
202303,9519,26200,0.03211009174311927,0.04701627486437613,0.03211009174311927,0,1,1,0,0,0,0,1,1,-0.45325277322498086,-0.4047658958984591,220.937
202407,10068,41290,0.0045871559633027525,0.0108499095840868,0.0045871559633027525,0,0,0,0,0,0,0,0,0,-0.06786473928101956,-0.11500725056937075,1153.641
202211,9580,48170,0.021788990825688075,0.009041591320072333,0.021788990825688075,1,1,0,0,0,0,0,0,0,-0.3743921553639587,-0.2872665230547294,481.55
202401,9926,41590,0.02408256880733945,0.05605786618444846,0.02408256880733945,0,0,1,1,0,0,0,1,0,1.91738867755305,2.536079767299109,8857.247
202307,9913,41220,0.02408256880733945,0.039783001808318265,0.02408256880733945,0,0,0,1,0,0,0,0,0,-0.0036698405299044803,0.2937602521518814,3096.026
202211,9553,31110,0.1720183486238532,0.321880650994575,0.1720183486238532,1,0,1,1,1,0,0,1,1,0.24224465386207214,-0.02311281371001565,2028.06
202402,9817,52113,0.143348623853211,0.13924050632911392,0.143348623853211,1,1,0,1,1,0,0,1,1,0.6603176129353389,1.1888906760045121,1960.098
202402,10218,44230,0.040137614678899085,0.12115732368896925,0.040137614678899085,0,1,0,1,1,0,0,1,0,-0.5731352521004313,-0.5398784579036042,264.607
202410,9659,47730,0.04931192660550459,0.1518987341772152,0.04931192660550459,1,1,1,0,0,0,0,1,1,-0.5697226729105966,-0.5346059135887615,244.484
202212,9254,11215,0.0,0.0018083182640144665,0.0,0,0,0,0,0,0,0,0,0,1.7874802084459929,3.107348150964281,2382.868
202207,9612,27290,0.01261467889908257,0.02531645569620253,0.01261467889908257,0,0,0,0,0,0,0,0,0,-0.5488325669378453,-0.5026526212172228,245.577
202301,10332,44270,0.005733944954128441,0.009041591320072333,0.005733944954128441,0,0,0,0,0,0,0,1,0,0.05665057437335791,-0.1412741077014962,918.788
202210,10025,41190,0.045871559633027525,0.0108499095840868,0.045871559633027525,0,0,1,1,0,0,0,1,0,0.2297555004114824,0.13356772610712955,4774.205
202408,9769,46110,0.05045871559633028,0.2694394213381555,0.05045871559633028,1,0,1,1,0,0,0,1,1,-0.5146634407005801,-0.44953763366919985,464.253
202210,9923,41550,0.014908256880733946,0.018083182640144666,0.014908256880733946,0,0,0,0,0,0,0,0,0,-0.4491153287295998,-0.38504064569548485,493.808
202404,10265,43150,0.09977064220183486,0.3508137432188065,0.09977064220183486,0,0,1,0,0,0,0,1,1,-0.5731352521004313,-0.5398784579036042,1370.58
202306,9792,46150,0.20412844036697247,0.19710669077757687,0.20412844036697247,1,1,1,1,1,0,0,1,1,-0.03876376095454485,0.1513513409433681,3924.011
202408,9431,51170,0.02981651376146789,0.23508137432188064,0.02981651376146789,1,0,1,0,1,0,0,1,1,-0.5731352521004313,-0.5398784579036042,318.617
202207,9621,27110,0.026376146788990827,0.08499095840867993,0.026376146788990827,0,1,0,1,1,0,0,1,0,-0.5682709725568257,-0.5327738375844121,217.024
202303,9716,29140,0.0011467889908256881,0.0018083182640144665,0.0011467889908256881,0,0,1,0,0,0,0,0,0,-0.5301239509811067,-0.4734246179850442,1703.577
202408,9164,11380,0.09518348623853211,0.12115732368896925,0.09518348623853211,0,1,0,1,0,0,0,1,1,-0.019503617047933925,0.18420545473897237,2444.58
202312,9369,11650,0.05045871559633028,0.034358047016274866,0.05045871559633028,0,0,0,0,0,0,0,1,0,0.05990261953492619,0.3303576441623523,1093.084
202301,9407,42110,0.051605504587155966,0.06690777576853527,0.051605504587155966,0,0,1,1,1,0,0,1,1,-0.03426880816308585,0.1547461595195338,963.415
202402,10332,44270,0.005733944954128441,0.009041591320072333,0.005733944954128441,0,0,0,0,0,0,0,1,0,-0.05281098086352376,-0.19793455794896594,817.945
202306,9612,27290,0.01261467889908257,0.02531645569620253,0.01261467889908257,0,0,0,0,0,0,0,0,0,-0.5455253689812898,-0.49834176463888236,186.993
202311,9154,11170,0.0011467889908256881,0.003616636528028933,0.0011467889908256881,1,0,1,0,0,0,0,1,0,4.858428213059695,7.317486198799759,7387.52
202410,9850,52130,0.125,0.14647377938517178,0.125,1,1,1,1,1,0,1,1,1,2.3872185952364733,-0.04329608291407728,5506.713
202311,9657,47210,0.12270642201834862,0.3092224231464738,0.12270642201834862,1,1,1,1,1,0,0,1,1,-0.42392231987650575,-0.4270368796191049,880.629
202407,9902,41463,0.008027522935779817,0.03074141048824593,0.008027522935779817,0,0,0,0,1,0,0,0,0,-0.004083486492308683,-0.13334170553316285,2428.438
202212,9563,48127,0.0011467889908256881,0.012658227848101266,0.0011467889908256881,0,0,0,0,0,0,0,1,0,-0.47616285031413935,-0.5296027027064519,81.354
202309,9388,11230,0.02408256880733945,0.10669077757685352,0.02408256880733945,0,1,1,1,1,0,0,0,0,-0.3886590015815475,-0.41262221517624637,451.187
202311,9757,46110,0.03555045871559633,0.0162748643761302,0.03555045871559633,0,1,0,1,1,0,0,0,0,-0.1318006168699625,-0.28753433482945157,241.086
202311,9621,27110,0.02522935779816514,0.081374321880651,0.02522935779816514,0,1,0,1,1,0,0,1,0,-0.5645186127550161,-0.5265654737158527,161.148
202210,9460,26230,0.009174311926605505,0.0325497287522604,0.009174311926605505,0,0,1,1,0,1,0,1,0,-0.40648320307581237,-0.429765212074087,667.873
202212,9759,46840,0.028669724770642203,0.06329113924050633,0.028669724770642203,0,0,1,1,1,0,0,0,0,1.6741254568058166,0.4462942744342657,2742.891
202408,10320,27230,0.0022935779816513763,0.027124773960216998,0.0022935779816513763,0,0,0,0,1,0,0,0,0,-0.569798508003704,-0.5347230812402024,313.003
202406,10292,29140,0.0011467889908256881,0.0018083182640144665,0.0011467889908256881,0,0,0,0,0,0,0,0,0,-0.5690381873299516,-0.5386459150767579,99.961
202207,9396,42800,0.15137614678899083,0.21338155515370705,0.15137614678899083,1,1,1,1,1,0,1,1,1,-0.5731352521004313,-0.5398784579036042,920.293
202210,10213,44133,0.0,0.0018083182640144665,0.0,0,0,0,0,1,0,0,0,0,-0.5635632875561303,-0.532466462706606,1.477
202210,9580,48170,0.021788990825688075,0.009041591320072333,0.021788990825688075,1,1,0,0,0,0,0,0,0,-0.3910039802398437,-0.305920526158815,553.35
202308,9336,11620,0.045871559633027525,0.018083182640144666,0.045871559633027525,0,1,0,0,1,0,0,1,0,0.038411742045349744,-0.1684189613905233,1297.265
202404,9976,41670,0.03669724770642202,0.11030741410488246,0.03669724770642202,1,0,1,1,0,0,0,1,1,-0.45299572180548686,-0.3664825070334873,248.258
202210,9299,11650,0.04472477064220184,0.028933092224231464,0.04472477064220184,0,0,0,0,0,0,0,1,0,-0.2159066594828056,-0.10554101732762863,672.156
202410,9683,47930,0.0034403669724770644,0.0018083182640144665,0.0034403669724770644,0,1,0,0,0,0,0,0,0,-0.5729264593765511,-0.5395558664476888,5.82
202406,10320,27230,0.0022935779816513763,0.027124773960216998,0.0022935779816513763,0,0,0,0,1,0,0,0,0,-0.5701166214462197,-0.5352145767131301,226.599
202303,10292,29140,0.0011467889908256881,0.0018083182640144665,0.0011467889908256881,0,0,0,0,0,0,0,0,0,-0.5700801812066746,-0.5375868412403566,84.783
202303,9146,11440,0.02981651376146789,0.012658227848101266,0.02981651376146789,0,0,1,0,0,1,0,1,0,-0.054864437605458914,-0.07191085804845447,786.952
202210,9983,41450,0.09174311926605505,0.13924050632911392,0.09174311926605505,0,0,1,1,1,0,0,1,1,0.12275513865090573,0.10574725635005335,1963.941
202409,10044,41285,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5356549884212543,-0.5398784579036042,851.351
202408,9778,46130,0.04357798165137615,0.05063291139240506,0.04357798165137615,1,1,1,0,1,0,1,1,0,-0.4483855390673581,-0.3719224337075313,827.412
202403,9492,26350,0.0011467889908256881,0.0108499095840868,0.0011467889908256881,0,0,1,0,0,0,0,1,0,2.745943207418127,1.272887708825185,2779.511
202210,9508,26380,0.0022935779816513763,0.028933092224231464,0.0022935779816513763,0,0,0,1,0,0,0,1,0,-0.5500666107256845,-0.504236666998392,186.879
202306,9514,26380,0.0045871559633027525,0.0,0.0045871559633027525,0,0,1,0,0,0,0,0,0,-0.5731352521004313,-0.5398784579036042,215.812
202212,9776,46130,0.11009174311926606,0.22603978300180833,0.11009174311926606,0,1,0,0,1,0,0,0,0,-0.10140157811860984,0.15601522213384225,575.805
202303,9795,46150,0.022935779816513763,0.11934900542495479,0.022935779816513763,0,1,1,0,0,0,0,1,1,-0.4456052472771984,-0.34389958346160254,122.481
202405,9339,11620,0.020642201834862386,0.012658227848101266,0.020642201834862386,0,0,1,0,0,0,0,0,1,-0.03261323944212998,0.2952453901753407,757.8
202405,9414,51210,0.04243119266055046,0.014466546112115732,0.04243119266055046,0,0,0,1,1,0,0,1,1,-0.5585305950135457,-0.5173137942254505,218.974
202407,9689,47111,0.051605504587155966,0.0325497287522604,0.051605504587155966,0,0,0,0,0,0,0,1,0,-0.4638992324001938,-0.3711053034630665,746.465
202306,9959,41135,0.021788990825688075,0.012658227848101266,0.021788990825688075,0,0,1,0,1,0,0,1,0,0.6277873126062655,0.592808618416645,10647.212
202303,9492,26350,0.0011467889908256881,0.0108499095840868,0.0011467889908256881,0,0,1,0,0,0,0,1,0,1.2797721390624135,0.9159630877220256,2292.488
202208,9755,46110,0.23509174311926606,0.13562386980108498,0.23509174311926606,1,1,1,0,1,0,1,1,1,0.5369674020750665,0.9908971266208506,4551.742
202409,9977,41670,0.09288990825688073,0.2224231464737794,0.09288990825688073,1,1,1,1,1,0,0,1,1,-0.39208536897012897,-0.3994994382148601,954.351
202208,10333,47280,0.05389908256880734,0.22423146473779385,0.05389908256880734,0,1,1,1,0,0,0,1,1,-0.5731352521004313,-0.5398784579036042,674.844
202408,9899,41463,0.013761467889908258,0.0108499095840868,0.013761467889908258,0,0,0,0,0,0,1,0,0,-0.3091217771105927,-0.2666252348495804,1769.009
202210,9267,11710,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0.26258815624164644,0.7513410157896816,8451.423
202212,9775,46130,0.10894495412844037,0.06148282097649186,0.10894495412844037,1,0,1,0,0,0,0,1,1,-0.34937346873787783,-0.3839572253341088,1884.01
202306,9573,48880,0.005733944954128441,0.012658227848101266,0.005733944954128441,0,1,0,0,0,0,0,0,0,-0.5704879179410444,-0.5357882417078474,56.114
202208,9571,48125,0.017201834862385322,0.07414104882459313,0.017201834862385322,0,0,0,0,0,0,0,1,1,-0.4308518746181152,-0.3556893881806217,601.285
202401,9900,41463,0.0194954128440367,0.028933092224231464,0.0194954128440367,0,0,0,0,0,0,0,1,0,-0.48345385283718295,-0.4013178192989112,490.278
202306,9947,41390,0.0,0.0054249547920434,0.0,0,0,1,1,1,0,0,0,0,-0.23848581980204073,-0.11133549027161738,1626.756
202210,10038,41281,0.016055045871559634,0.018083182640144666,0.016055045871559634,0,1,1,1,1,0,0,1,0,-0.09463255740526677,0.07198471284132903,1567.644
202409,10197,44200,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.5731352521004313,-0.5398784579036042,4.184
202303,9220,11530,0.0034403669724770644,0.0,0.0034403669724770644,0,0,1,0,0,0,0,0,0,0.2744263097371191,0.769631342676957,958.037
202207,9689,47111,0.051605504587155966,0.0325497287522604,0.051605504587155966,0,0,0,0,0,0,0,1,0,-0.44828508219077423,-0.3469809405287184,805.738
202401,10206,44133,0.0194954128440367,0.02531645569620253,0.0194954128440367,1,1,1,1,0,0,0,1,1,1.8661605948519675,1.379794821647091,2965.413
202309,10034,41190,0.0034403669724770644,0.0108499095840868,0.0034403669724770644,0,1,0,0,1,0,0,0,0,-0.5665464628421358,-0.5296985671485399,130.803
202311,9199,11140,0.014908256880733946,0.018083182640144666,0.014908256880733946,0,1,1,0,0,0,0,1,1,1.1282811994312478,-0.18913176751278557,4428.096
202401,10330,44210,0.02981651376146789,0.10669077757685352,0.02981651376146789,0,1,1,1,1,0,0,1,1,-0.5731352521004313,-0.5398784579036042,258.983
202207,9762,46890,0.125,0.244122965641953,0.125,0,1,1,0,1,0,0,1,1,-0.5731352521004313,-0.5398784579036042,1201.119
202401,9322,11680,0.08256880733944955,0.018083182640144666,0.08256880733944955,0,0,1,0,0,0,0,1,1,2.6999743376676126,0.3416407368303346,4120.164
202312,9527,31140,0.08944954128440367,0.10307414104882459,0.08944954128440367,0,0,0,0,1,0,1,0,0,-0.1293276049375888,0.14234921333395703,811.946
202403,9449,26410,0.07339449541284404,0.08860759493670886,0.07339449541284404,0,1,1,1,0,0,0,1,0,0.3899842185627675,0.1711770205618632,1296.773
202208,9681,47770,0.03211009174311927,0.04701627486437613,0.03211009174311927,0,0,0,0,1,0,0,1,0,-0.5641256490907322,-0.5259583322492951,133.13
202301,9908,41461,0.014908256880733946,0.018083182640144666,0.014908256880733946,0,0,1,0,0,0,0,1,0,-0.048644975099310005,-0.03651557570861146,696.987
202406,9435,51190,0.1158256880733945,0.4177215189873418,0.1158256880733945,1,1,1,1,1,0,0,1,1,-0.5731352521004313,-0.5398784579036042,1115.244
202303,9843,45140,0.020642201834862386,0.04701627486437613,0.020642201834862386,0,1,0,0,1,0,0,0,0,-0.22029623104098545,-0.48952223596678185,421.829
202303,9856,45130,0.11123853211009174,0.12477396021699819,0.11123853211009174,0,0,1,0,1,0,0,0,1,-0.10945191644406686,0.07842589035495937,2410.023
202403,9335,11590,0.06077981651376147,0.05605786618444846,0.06077981651376147,0,0,0,0,1,0,0,1,0,0.12008515245072052,0.45467404399900996,909.065
202312,9477,26470,0.04931192660550459,0.028933092224231464,0.04931192660550459,0,1,0,1,0,0,1,1,1,-0.16830290330945527,-0.04870709808971383,1383.625
202406,9265,11710,0.0011467889908256881,0.0,0.0011467889908256881,0,0,0,0,0,0,0,0,0,-0.5222065702864225,-0.5398784579036042,160.643
202409,10167,30170,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,-0.33052106156563676,-0.5398784579036042,624.157
202303,9820,45113,0.02981651376146789,0.0216998191681736,0.02981651376146789,0,1,0,1,0,0,0,1,1,-0.44839440290940963,-0.3471498445457307,350.551
202403,9875,41117,0.0034403669724770644,0.0018083182640144665,0.0034403669724770644,0,0,0,0,1,0,0,0,0,-0.46541593426234257,-0.42310187252006215,96.274
202312,9446,26530,0.017201834862385322,0.039783001808318265,0.017201834862385322,0,0,0,1,0,0,0,1,0,-0.22545991147166458,-0.14191168232427226,452.141
202310,9938,41590,0.05963302752293578,0.05605786618444846,0.05963302752293578,0,0,1,1,0,0,0,1,0,-0.25517151002835503,-0.06131403305319774,1084.751
202406,10372,26140,0.0676605504587156,0.07233273056057866,0.0676605504587156,0,1,0,0,1,0,0,1,0,-0.09829627878656114,-0.3485117282865054,835.324
202301,9491,26500,0.051605504587155966,0.06690777576853527,0.051605504587155966,0,0,0,1,0,0,0,1,1,-0.02221004348766428,-0.19770022264608406,890.804
202309,9145,11440,0.045871559633027525,0.039783001808318265,0.045871559633027525,0,0,0,0,0,0,0,0,0,-0.3235609758125165,-0.1542781953536306,996.941
202303,9837,45770,0.01834862385321101,0.027124773960216998,0.01834862385321101,0,1,0,1,0,0,0,1,0,-0.5018010210124875,-0.43634029547507847,114.311
202405,10070,41410,0.020642201834862386,0.0759493670886076,0.020642201834862386,0,0,1,1,0,0,1,1,0,0.6301047148670681,0.9721700839418408,4429.162
202312,9812,52111,0.0194954128440367,0.019891500904159132,0.0194954128440367,0,0,0,0,1,0,0,0,0,-0.5731352521004313,-0.5398784579036042,0.0
202410,9810,52111,0.021788990825688075,0.012658227848101266,0.021788990825688075,0,0,0,1,0,0,1,0,0,0.008471653337997927,-0.3899145156638661,1243.579
202403,10003,41150,0.010321100917431193,0.0108499095840868,0.010321100917431193,0,0,0,1,0,0,0,1,0,0.25394197075605957,0.29781547021798693,925.497
202301,10205,44133,0.005733944954128441,0.003616636528028933,0.005733944954128441,0,0,0,0,0,0,0,0,0,-0.5520294593044264,-0.522803935607255,122.1
202409,9546,31170,0.0045871559633027525,0.0018083182640144665,0.0045871559633027525,0,0,0,0,0,0,0,0,0,-0.5445897412091851,-0.49577472791185795,127.468
202301,9766,46860,0.06536697247706422,0.13743218806509946,0.06536697247706422,0,1,1,0,1,0,0,1,0,-0.32913633246292173,-0.16289230022125673,469.571
202312,9348,11650,0.01261467889908257,0.007233273056057866,0.01261467889908257,0,0,0,0,0,0,0,1,0,4.987281884962622,-0.0558467165385571,8168.828
